	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Actinotignum	Adlercreutzia	Agathobacter	Akkermansia	Alistipes	Allisonella	Alloprevotella	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeroplasma	Anaerostipes	Anaerotruncus	Arcanobacterium	Asteroleplasma	Atopobium	Bacillus	Bacteroides	Barnesiella	Bergeyella	Bifidobacterium	Bilophila	Blautia	Brevundimonas	Butyricicoccus	Butyricimonas	CAG-352	CAG-56	CHKCI002	Campylobacter	Candidatus_Saccharimonas	Candidatus_Soleaferrea	Catabacter	Catenibacterium	Catenisphaera	Cellulosilyticum	Chloroplast	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Cloacibacillus	Clostridia_UCG-014	Clostridia_vadinBB60_group	Clostridioides	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Clostridium_sensu_stricto_2	Colidextribacter	Collinsella	Comamonas	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_UCG-002	Coriobacteriaceae_UCG-003	Corynebacterium	DTU089	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eisenbergiella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-006	Escherichia-Shigella	Eubacterium	Ezakiella	F0332	Facklamia	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fenollaria	Finegoldia	Flavonifractor	Fournierella	Frisingicoccus	Fructilactobacillus	Fusicatenibacter	Fusobacterium	GCA-900066575	GCA-900066755	Gallicola	Gastranaerophilales	Gemella	Gordonia	Gordonibacter	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Kocuria	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-010	Lacticaseibacillus	Lactobacillus	Lactococcus	Latilactobacillus	Lautropia	Lawsonella	Lelliottia	Leptotrichia	Leuconostoc	Libanicoccus	Ligilactobacillus	Limosilactobacillus	Mailhella	Megamonas	Megasphaera	Merdibacter	Mitsuokella	Mobiluncus	Mogibacterium	Monoglobus	Morganella	Murdochiella	Muribaculaceae	NK4A214_group	Negativibacillus	Negativicoccus	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Oxalobacter	P5D1-392	Paeniclostridium	Paludicola	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Propionibacterium	Pseudoflavonifractor	Pseudomonas	Pseudopropionibacterium	Pseudoramibacter	Pyramidobacter	RF39	Raoultibacter	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminococcus	S5-A14a	SWB02	Saccharimonadaceae	Saccharimonadales	Sanguibacteroides	Sarcina	Scardovia	Selenomonas	Sellimonas	Senegalimassilia	Serratia	Slackia	Sneathia	Solobacterium	Staphylococcus	Stenotrophomonas	Streptococcus	Subdoligranulum	Succinatimonas	Succinivibrio	Sutterella	TM7x	Tannerellaceae	Terrisporobacter	Turicibacter	Tuzzerella	Tyzzerella	UBA1819	UCG-002	UCG-003	UCG-004	UCG-005	UCG-008	UCG-009	UCG-010	Varibaculum	Veillonella	Victivallaceae	Victivallis	Weissella	[Bacteroides]_pectinophilus_group	[Clostridium]_innocuum_group	[Clostridium]_methylpentosum_group	[Eubacterium]_brachy_group	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_eligens_group	[Eubacterium]_hallii_group	[Eubacterium]_nodatum_group	[Eubacterium]_ruminantium_group	[Eubacterium]_siraeum_group	[Eubacterium]_ventriosum_group	[Eubacterium]_xylanophilum_group	[Ruminococcus]_gnavus_group	[Ruminococcus]_torques_group	vadinBE97
MS14	0	0	0	0.0119905873888997	0	0	2.28720454443262	0.981729342466164	3.96438795545497	0	0	0	0	0	0	0.00449647027083739	0	0	0.412176441493428	0	0	0	0	0	25.3316146824743	2.16579984712001	0	4.01235030501057	0.307258801840555	3.03811507966246	0	0.607023486563048	0.569552900972736	1.97844691916845	0.0674470540625609	0.0554564666736612	0	0	0	0	0	0	0	0.00749411711806232	0	3.67661385812138	0	0	0.331239976618355	0.145385872090409	0	0.00749411711806232	0	0	0.0584541135208861	1.23652932448028	0	0	0	2.49104453004392	0	0	0	0	0.0179858810833496	0	1.68917399841125	0	0	1.01919992805648	0	0	0	0	0.00299764684722493	0	0.0104917639652873	0	0	0	0	0.524588198264362	0	0.550068196465774	0	0	0	0	15.0047212937844	0	0	0.0539576432500487	0.0314752918958617	0.00449647027083739	0	0	0	0	0	1.62472459119591	0	0.0284776450486368	0	0	0	0	0	0	0.151381165784859	0	0	0.0104917639652873	0	0	0	0.061451760368111	0.178359987409883	0.0344729387430867	0	0	0.170865870291821	1.0941410992371	0	0	1.06566345418846	0.596531722597761	0	0.10341881622926	0.0899294054167478	0	0	0.00749411711806232	0	0	0	0	0	0	0	0	0	0	0	0	0.0134894108125122	0	0	0	0.0734423477570108	0	0	0.0299764684722493	0.0704447009097858	0.0269788216250244	0	0	0.568054077549124	0.0149882342361246	0	0.191849398222395	0	0	0.00149882342361246	0	0	1.31446814250813	0	1.86153869212668	0	0	0	0	0	0	0	0.00899294054167478	0	0	0	0	0	0	0	0	0	0	0	0.275783509944693	0	0	0.149882342361246	0.538077609076875	0.00449647027083739	4.23117852485798	0	0	0	0	0	0	0	0	0	0	0	0.0599529369444986	0	0	0	0	0.427164675729552	1.16008932987605	0	0	0.0449647027083739	0	0.0239811747777994	0.0524588198264362	0.0674470540625609	0	0	0.0104917639652873	1.3834140199943	0.332738800041967	0	0.497609376639338	0	0.0134894108125122	0.0554564666736612	0	0.0134894108125122	0	0.0134894108125122	0	0	0	0	0.00299764684722493	0.619014073951948	0.93076934606334	0.915781111827216	0	0	0.00749411711806232	0.107915286500097	0.245807041472444	0	0.885804643354966	0
MS15	0	0	0	0.0153747239538199	0	0	0.216643837531099	1.88270483325413	2.02806585972661	0	0	0	0	0.00419310653285998	0	0.00559080871047997	0	0	0.553490062337517	0.00978391524333995	0	0	0	0	18.3098985268219	0.620579766863277	0	6.32180694937523	0.155144941715819	2.49769379140693	0	0.107623067676739	0.225030050596819	0	0.0447264696838398	0	0	0	0	0	0	0	0	0	0	3.88840745813882	0	0.177508176557739	2.26567522992201	1.14192267911553	0	0.533922231850837	0	0	0.138372515584379	2.64025941352417	0.0181701283090599	0.0433287675062198	0	0.756156878092416	0	0	0	0.00978391524333995	0.0167724261314399	0.292119755122578	1.13353646604981	0.0307494479076398	0	0.652726916948537	0	0.0656920023481397	0.0139770217761999	0	0	0.0335448522628798	0.0265563413747799	0	0	0.0125793195985799	0.0111816174209599	0.824644284795796	0	4.19031112850474	0	0	0	0	3.25664607385458	0	0.132781706873899	0.223632348419199	0.0307494479076398	0	0	0.0279540435523999	0	0	0	0.311687585609258	0	0.0139770217761999	0	0	0	0	0	0	0.0139770217761999	0	0	0.0251586391971599	0	0.282335839879238	0.0293517457300198	0.171917367847259	0.106225365499119	0	0.122997791630559	0	0.114611578564839	0.0684874067033796	0	0	0.0153747239538199	0.0447264696838398	0	0	0.0517149805719397	0.00698851088809996	0	0	0.0405333631509798	0	0	0	0	0.0125793195985799	0	0	0	0	0	0	0.322869203030218	0	0	0	0.279540435523999	0	0	0	0.487798059989378	0.0782713219467196	0	0.00279540435523999	0.627568277751377	0	0	0.0503172783943197	0	0.0363402566181198	0	0	0	2.47812596092025	0.0726805132362396	0	0.00419310653285998	0	0.00559080871047997	0	0	1.15030889218125	0	0.0153747239538199	0	1.85894389623459	0.661113130014257	0	0	0	0	0.0363402566181198	0	0	0	0.964414502557795	0	0	0.862382243591535	0.0433287675062198	0.00279540435523999	6.60973359796495	0	0	0	0	0.0503172783943197	0	0	0	0.116009280742459	0	0	0.157940346071059	0	0.00978391524333995	0.0111816174209599	0	0.668101640902356	1.26492047074609	0	0	0.252984094149219	0	0	0.187292091801079	0.131384004696279	0	0	0.0712828110586196	2.64445252005703	0.0307494479076398	0	0.730998238895256	0	0.00698851088809996	0.420708355463618	0	0	0.0195678304866799	0	0	0	1.01752718530735	0.0181701283090599	0	1.26911357727895	0.321471500852598	0.145361026472479	0	0	0.00698851088809996	0.146758728650099	0.0559080871047997	0.0153747239538199	1.75830933944595	0.0153747239538199
MS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7850819709825	0	0	22.4069347681129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50918580855809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984111655285001	0	0	0	0	0	0	0	27.3895748545676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00919730518957945	0	0	0	0	0	0.0114966314869743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.729921133108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00689797889218459	0	0	0	0	0	0	0	0	0	0	0	0	0.547239658779977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574831574348716	0	0.434572670207629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4606700236831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS17	0	0	0	0	0	0	3.81203509285935	0.0406920910851767	1.20611357976464	0	0	0	0	0	0	0	0	0	1.39329719875645	0	0	0	0	0	27.1888275794717	0.919641258524993	0	5.7343294757231	0.047202825658805	4.98233963246903	0	0.431336165502873	0.27182316844898	1.60326838875596	0.502954245812784	0	0	0	0	0	0	0	0	0	0	0.462262154727607	0	0	0	0	0	0.0113937855038495	0	0	0.0358090401549555	1.45677686084933	0	0	0.266940117518759	1.42259550433778	0	0	0	0	0	0	0	0.0113937855038495	0	1.0140469098426	0	0	0	0	0.097661018604424	0.13347005875938	0.00651073457362827	0	0	0.0276706219379201	0	1.935315852011	0	0.836629392711233	0	0	0.00325536728681413	0	14.3545420512069	0	0	0.0390644074417696	0.0113937855038495	0	0	0.0667350293796898	0.0146491527906636	0.0097661018604424	0	1.76929212038348	0.0683627130230968	0	0	0	0	0	0.00651073457362827	0.0130214691472565	0.672233344727119	0	0	0.0406920910851767	0	0	0	0.0455751420153979	0.242524862867653	0	0	0	0.0748734475967251	0.445985318293536	0	0	0.402037859921546	0.470400572944642	0.14974689519345	0.411803961781988	0.0878949167439816	0.0374367237983625	0	0.540390969611146	0	0	0	0	0	0.00325536728681413	0	0	0	0	0	0.00325536728681413	0	0	0	0	0.170906782557742	0	0	0	0	0	0	0	0.738968374106809	0	0	0.169279098914335	0	0	0.0162768364340707	0	0	0.198577404495662	0	0.0309259892247343	0.0048830509302212	0	0	0	0.00651073457362827	2.64661360417989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126959324185751	2.27387404983967	0.0146491527906636	0.877321483796409	0	0	0	0.0227875710076989	0	0	0	0	0.0211598873642919	0.187183618991813	0	0	0	0.00651073457362827	0	0.0048830509302212	4.2368605237886	2.16807461301821	0	0	1.06287741914482	0	0	0.125331640542344	0.073245763953318	0	0	0	0.236014128294025	0.445985318293536	0	0	0	0.0113937855038495	0	0	0.294610739456679	0	0.0113937855038495	0	0	0	0	0	1.05473900092778	0.470400572944642	1.39980793333008	0.00325536728681413	0	0.0179045200774777	0.096033334961017	0.0765011312401322	0.231131077363804	0.52736950046389	0
MS18	0	0	0	0	0	0	0.422618839719186	4.4078097167406	4.63483636617652	0	0	0	0	0	0	0	0.00523907652544445	0	0.155425936921519	0.151933219237889	0	0	0	0	26.7716810450211	0	0	16.7021759631169	0.263700185114037	0.766651531556704	0	0.148440501554259	0	0	0	0	0	0	0	0.0227026649435926	0.00698543536725926	0	0	0.00698543536725926	0	0	0	0	0	0	0	0.0139708707345185	0	0	0.642660053787852	4.03583528343404	0	0.220041214068667	0	0	0	0	0.00873179420907408	0	0	0	0	0	0	0	0	0.328315462261185	0.127484195452482	0	0	0.0506444064126297	0.00349271768362963	0	0	0.305612797317593	0	0	0	0.349271768362963	0	0	0	0	6.08955328140826	0	0	0.0698543536725926	0	0	0	0.506444064126297	0	0	0	0.991931822150816	0	0	0	0	0	0	0	0.0366735356781111	0.115259683559778	0	0	0	0	0.0995424539834445	0	0.085571583248926	0.314344591526667	0.0331808179944815	0	0	1.34818902588104	0	0	0	0	0	0	0.111766965876148	0	0.675840871782334	8.78767769201215	0.0227026649435926	0	0	0	0	0	0	0	0	1.44249240333904	0	0	0.0174635884181482	0	0	0	0	0.0576298417798889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296881003108519	0	0.115259683559778	0	0.118752401243407	0	0	0	0	0	0	0.00349271768362963	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64681638783137	0	0	4.51084488840767	0	0	0	0.00523907652544445	0	0	0	0	1.44074604449722	0	0	0	0	0	0	0	0.991931822150815	0.967482798365408	0	0	1.04082986972163	0	0	0	0.326569103419371	0.0454053298871852	0	0.668855436415075	0	0	0	0	0	0	0	0	0.895882085851001	0	0	0	0	0.413887045510111	0	0	0	1.15085047675596	0.612971953477	0	0	0	0.270685620481297	0.125737836610667	0.541371240962593	0.778876043449408	0
MS19	0	0	0	0	0.00585522945180414	0	0.0322037619849228	4.86130425236039	0.487447851862695	0	0.0190294957183635	0	0	0.00731903681475518	0	0	0	0.00585522945180414	0.342530922930542	0.0278123398960697	0	0.0161018809924614	0	0	5.55514894239918	0.285442435775452	0	3.02422601185684	0.292761472590207	1.22520676279002	0	0.0161018809924614	0.0483056429773842	0.0936836712288663	0.0248847251701676	0	0.0512332577032862	0	0.118568396399034	0	3.71953450925858	0	0	0	0	3.93178657688648	0	0.182975920368879	6.23581936617141	1.12274024738344	0	1.82683158896289	0	0	0.00585522945180414	0.547463953743687	0	0	0.00585522945180414	0.840225426333895	0	0	0.00585522945180414	0	0.04245041352558	0.683598038498134	0.0248847251701676	0	0	0.247383444338725	0	0	0	0	0	0	0.210788260264949	0	0.0863646344141111	0	0	0.0146380736295104	0.0380589914367269	0.235672985435117	0	0.0365951840737759	0	0	4.13086437824782	0	0	0.648466661787309	0.0161018809924614	0	0.0102466515406573	0	0	0	0	0.133206470028544	0.245919636975774	0	0	0	0.2122520676279	0	0	0	0	0	3.51899290053429	0.00878284417770621	0.040986606162629	1.23398960696772	0	0.187367342457733	0.15516358047281	0.343994730293493	0.118568396399034	0	0.080509404962307	0.0863646344141111	0.0131742662665593	0	0.00731903681475518	0.0570884871550904	0	0.0204933030813145	0.0146380736295104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00585522945180414	0.15516358047281	0	0.0204933030813145	0.0995389006806704	1.00563565834736	0	0	0.00585522945180414	0.456707897240723	0	0	0	0	0.105394130132475	0	0.0600161018809925	0	0.295689087316109	0.256166288516431	0.00292761472590207	0.0219571104442655	0	0.00731903681475518	0.0219571104442655	0.0204933030813145	1.19446680816805	0	0.081973212325258	0.726048452023714	1.54724438263924	0.736295103564371	0	0	0	0	0	0	0	0	5.84059137817463	0.0146380736295104	8.35248481299861	2.13130352045671	0.102466515406573	0	0.507941154944009	0.0161018809924614	0	0	0.00439142208885311	0	0.00585522945180414	0	0	0	0.39522798799678	0	0	0	0.0117104589036083	0	0	0.0322037619849228	0.215179682353802	0	0.235672985435117	0.238600600161019	0	0.0556246797921394	0.995389006806704	0.935372904925712	0	0	0.0322037619849228	1.95271902217668	0.174193076191173	0.0219571104442655	0.614799092439435	0	0.0102466515406573	0.91927102393325	0	0	0	0.0102466515406572	0	0	0.165410232013467	0	0	2.51189343482398	0.461099319329576	0.998316621532606	0	0.0248847251701676	0.0175656883554124	0	0.0102466515406573	0	1.69948034838615	1.08760887067262
MS20	0	0	0	0.0130578134691346	0	0	2.72473041055942	1.85203321037226	1.66704751955952	0	0	0	0	0	0	0	0	0	0.605012024069903	0	0	0	0	0	11.5518123156944	1.0772696112036	0	10.2188271907202	0.171927877343605	5.54412996877006	0	0.480962796113124	0	0	0	0	0	0	0	0	0	0	0	0.0065289067345673	0	0.212189468873437	0	0	0.0217630224485577	0.910782489472138	0	0.0141459645915625	0	0	0.0174104179588461	2.38087465587221	0	0	0.233952491321995	0.517959934275672	0	0	0	0.0141459645915625	0	0	3.42332343115812	0.00870520897942306	0	0.5190480853981	0	0.138195192548341	0	0	0	0	0.0293800803055528	0	0	0.00326445336728365	0	0.574543792641922	0	0.0337326847952644	0	0	0	0	8.02837898127292	0	0	0.0217630224485577	0.0152341157139904	0.00544075561213941	0.00217630224485577	0	0	0	0	0.806319981719061	0	0	0.0065289067345673	0	0	0	0	0.0163222668364182	0.352560963666634	0	0	0.046790498264399	0	0	0	0.272037780606971	0.0304682314279807	0.0304682314279807	0	0	0.0794350319372354	0.129489983568918	0.0250274758158413	0	0.540811107846658	0.157781912752043	0	0.102286205508221	0.0718179740802403	0.00326445336728365	0	0	0	0	0	0	0	0	0	0	0.00435260448971153	0	0.00326445336728365	0	0	0	0	0	0.384117346217043	0	0.00326445336728365	0	0	0.00544075561213941	0	0	0.759529483454662	0	0	0.0620246139783893	0	0	0	0	0	0.0576720094886778	0	0	0	0	0	0	0	0.424378937746874	0	0.0065289067345673	0.00326445336728365	0	23.27446435761	0	0	0	0	0	0	0	0	0	0	0	0.291624500810673	1.13494162069228	0.00326445336728365	3.62680769105213	0.00435260448971153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537546654479374	2.40372582944319	0	0	1.83462279241341	0.00544075561213941	0	0	0	0	0.00544075561213941	0.0304682314279807	2.32755525087324	0.235040642444423	0	0.556045223560648	0	0	0.346032056932067	0	0.0337326847952644	0	0	0	0	0	0	0	1.42656612150295	0.214365771118293	1.31013395140317	0	0	0	0.0304682314279807	0.036997138162548	0	0.124049227956779	0
MS21	0	0	0	0.0586453611519329	0	0	2.41687882488495	0.00275978170126743	4.17003015061509	0	0	0	0	0	0.00206983627595057	0.053125797749398	0	0	2.63076190673318	0.00758939967848543	0	0	0.00206983627595057	0	20.744589103002	1.01352982979046	0	7.28030412794348	0.291156969483714	10.2401700025528	0	0.247690407688752	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121430394855767	0	0	0	0	0	0.640269354694044	0	0	0.119360558579816	0	0	0.00551956340253486	0.292536860334348	0	0	0	0.00413967255190115	0.009659235954436	0	0	0.591973174921864	0	0	2.44240680562167	0	0.229061881205197	0.0110391268050697	0	0	0.0607151974278835	0.0779638330608049	0	0	0.0793437239114386	0.00758939967848543	4.83444759519522	0	0.0324274349898923	0	0	0	0	0.00758939967848543	0	1.82904532251499	0.292536860334348	0.0607151974278835	0	0	0.0517459068987643	0	0	0	2.20368568846204	0	0.0124190176557034	0	0	0	0	0	0.0710643788076363	0.0158687447822877	0	0	0.226992044929246	0	0	0	0.743071223066255	1.26260012832985	0.0379469983924272	0	0.00275978170126743	0.313235223093853	0.644409027245945	0.0213883081848226	0	0	0.0186285264835552	0	0.0351872166911597	0.0351872166911597	0.113151049751965	0.0227681990354563	0.028977707863308	0	0	0	0	0	0	0	0	0.124190176557034	0	0	0	0.033807325840526	0	0	0.00413967255190115	1.9318471908872	0	0	0	0.487101470273701	0	0	0	0.487791415699018	0	0	0.331863749577408	0.0227681990354563	0.009659235954436	0.0248380353114069	0	0.014488853931654	0.633369900440875	0	0	0	0	0	0	0	3.11993321328283	0	0	0	0	0.00551956340253486	0	0	0	0	0	0	0	0	0	0	0	0.546436776850951	0	0	1.31572592607925	0	0	0	0	0	0	0	0	0.23941106258495	0	0	0	0	0.00413967255190115	0	0	1.5144302085705	7.8991851744527	0	0	0.458123762410393	0	0	0.0124190176557034	0.299436314587516	0.0110391268050697	0.138679030488688	0.106941540924113	0	0	0	0.144198593891223	0	0	0.00206983627595057	0.00275978170126743	0.00206983627595057	0	0.00620950882785172	0	0	0.244930625987484	0	0.0765839422101712	0.669247062557352	0	2.58315567238631	0.004829617977218	0	1.94219637226695	0.295986587460932	0.0683045971063689	0.0634749791291509	3.36348394841968	0
HC01	0	0	0	0	0	0	0.0165352117333862	0	5.35575508044381	0	0.0066140846933545	0	0	0	0	0	0	0	0.811878896109264	0.00992112704003175	0	0	0	0	19.0436033533409	1.250062007044	0	3.35995502422409	0.49274930965491	1.08636341088348	0	0.0066140846933545	0.557236635415117	0	0	0	0	0	0	0	0	0	0.00330704234667725	0	0	7.52352133869074	0	0	0	0.502670436694942	0	5.05316070572284	0	0	0	0.122360566827058	0	0.0214957752534021	0.0115746482133704	0.181887329067249	0	0	0	0.0810225374935926	0.0165352117333862	0.00826760586669312	0.0115746482133704	0	0	1.2715577822974	0	0.153777469120492	0.0462985928534815	0	0	0	0	0	0.509284521388296	0.0297633811200952	0	0.0892901433602857	0	0.0231492964267407	0.0677943681068836	0	0	0	0.947467632323032	0	0	0.183540850240587	0.104171833920333	0	0	0.0380309869867884	0	0	0	5.4797691684442	0	0	0	0	0	0	0	0.13228169386709	0.0330704234667725	0	0	0.188501413760603	0	0.0347239446401111	0.00826760586669312	0.277791557120889	3.55507052267804	0.0595267622401905	0	0	0.0413380293334656	0.0314169022934339	0.0148816905600476	0	0.724242273922318	0.0066140846933545	0	0.115746482133704	0.0347239446401111	0	0	0.00826760586669312	0	0	0.0066140846933545	0	0	0	0	0	0	0	0	0	0.0248028176000794	0	0	0	0.0181887329067249	0	0	0	0	0	0	0	2.65224796203515	0	0	0.295980290027614	0	0	0	0	0	0.653140863468757	2.86224515104916	0.0363774658134497	0.00496056352001587	0	0	0	0	1.33935215040429	0.0181887329067249	0	0	0	0	0	0	0	0.0595267622401905	0	0	0	0	0	0.013228169386709	0	4.2512029366536	0.0545661987201746	0	2.187608512327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181887329067249	0.881326785389487	0	0	0.188501413760603	0	0	1.58572680523174	1.2070704565372	0	0.0066140846933545	0.12070704565372	10.9314284769416	0.593614101228566	0	0.87801974304281	0	0	0.026456338773418	0	0.00330704234667725	0	0.19180845610728	0	0	0.0314169022934339	0	0	0.54070142368173	0.0446450716801429	0.171966202027217	0	0	4.63978041238818	0.0165352117333862	0.00826760586669312	0	0.535740860161714	0.25298873952081
HC02	0	0	0	0.00949978361603986	0	0	0.638596565300457	3.1750387907831	8.05264991186312	0	0	0	0	0	0.00949978361603986	0	0	0	0.827536706108361	0.0126663781547198	0	0	0	0	17.6083766980863	2.30000316659454	0	2.77710341042232	0.215328428630237	2.67366132215877	0	0.0527765756446659	0.0591097647220258	0	0.0401101974899461	0	0	0	0	0	0	0	0	0	0	5.59431701833458	0	0	2.11106302578663	0.41376835305418	0	1.63501831347175	0	0	0.24171671645257	0.811703733414961	0.00527765756446659	0.0116108466418265	0.306104138739062	0.933089857397693	0	0	0.00422212605157327	0.0105553151289332	0.00738872059025322	0.0886646470830387	0	0	0	0.538321071575592	0	0.153052069369531	0	0	0	0	0	0	2.22083830312754	0.0527765756446659	0	0.0401101974899461	0	0.0390546659770527	0	0	0	0	4.45962064197426	0	0	0.165718447524251	0.104497619776438	0	0	0.00738872059025322	0	0	0	5.65870444062107	0.00316659453867995	0	0.0116108466418265	0	0.0263882878223329	0	0	0.0316659453867995	0.0211106302578663	0	0	0.069665079850959	0	0	0.0348325399254795	0.977422180939212	0.834925426698614	0.110830808853798	0.184718014756331	0	0.0506655126188792	0.122441655495625	0.0189995672320797	0	1.42074541635441	0.0337770084125862	0.0358880714383728	0.0823314580056788	0.0802203949798921	0	0	0	0	0	0	0.00105553151289332	0	0	0	0	0	0	0	0	0.0812759264927854	0	0	0	0.069665079850959	0	0	0	0.277604787890943	0	0	0	1.85879099420513	0	0	0.253327563094396	0	0.0781093319541055	0	0	0	0.829647769134148	1.42496754240598	0	0	0	0	0	0	2.41822269603859	0	0	0	0.00316659453867995	0	0	0	0	0.0221661617707597	0	0	0	0	0.119275060956945	0	0	1.94956670431396	0.115052934905372	0	2.52166478430214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147774411805064	1.44080051509938	0	0	0.18788460929501	0	0	0.628041250171524	0.173107168114504	0	0	0.0548876386704525	6.76490146613327	0.481322369879353	0	0.934145388910586	0	0.0274438193352263	1.33735842683583	0	0	0.101331025237758	0.118219529444052	0	0	0.0274438193352263	0	0	0.87820221872724	0.159385258446891	0.731483338435069	0.00527765756446659	0	0.0348325399254795	0.0422212605157327	0.046443386567306	0	0.44543429844098	0.00949978361603986
HC03	0	0	0	0	0	0	1.47343775230098	0.0766994994348458	0.348511760589913	0	0	0	0	0	0	0	0	0	2.76521879541418	0	0	0	0	0	28.7461650250283	0.997093492652995	0	7.59594165455622	0	4.11486086441681	0	0.474998654394747	0	1.23122880671726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65105764572905	0	0	0.0470961838635018	0	0	0	2.27003606222079	0	0	0	0.400990365466387	0	0	0.00269121050648582	0	0	0	0	0	0	0.244900156090209	0	0.372732655148286	0	0	0	0.00807363151945745	0	0	0	0.0215296840518865	0	3.73943699876204	0	0	0	0	0	0	17.078421874159	0	0	0.00269121050648582	0	0	0	0.0242208945583724	0	0	0	1.02131438721137	0	0.00403681575972873	0	0	0	0.00672802626621454	0	0.0269121050648582	0.399644760213144	0	0	0	0	0	0	0.235480919317509	0.0121104472791862	0.0174928682921578	0	0	0.126486893804833	0.734700468270628	0	0	1.64029280370311	1.45998169976856	0.40233597071963	0.0161472630389149	0	0	0.00269121050648582	0	0	0.00807363151945745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261047419129124	0	0	0	0.0686258679153883	0	0	0	0	0	0.00672802626621454	0.0215296840518865	0	0	0	0	0	0.653964153076054	0	1.84886161795576	0	0	0	0	0	1.31196512191184	0	0	0	0	0.00807363151945745	0.00672802626621454	0	0	0	0	0	0	0	0	0	0	0.00403681575972873	1.98073093277356	0	1.3953926476129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35367888476237	1.04015286075677	0	0	0	0	0	0	0	0	0.0551698153829593	0	0.183002314441036	0.320254050271812	0	0.0430593681037731	0	0	0	0	0.131869314817805	0	0	0	0	0.0161472630389149	0	0	0.177619893428064	0.854459335809247	1.50707788363206	0	0	0.00941923677270036	0.0188384735454007	0.0847731309543032	0	0.127832499058076	0
