	ko00010	ko00020	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00072	ko00100	ko00120	ko00121	ko00130	ko00140	ko00190	ko00195	ko00196	ko00230	ko00240	ko00250	ko00253	ko00260	ko00270	ko00280	ko00281	ko00290	ko00300	ko00310	ko00311	ko00312	ko00330	ko00340	ko00350	ko00360	ko00361	ko00362	ko00363	ko00364	ko00380	ko00400	ko00410	ko00430	ko00440	ko00450	ko00460	ko00471	ko00472	ko00473	ko00480	ko00500	ko00510	ko00511	ko00513	ko00514	ko00520	ko00521	ko00523	ko00524	ko00531	ko00532	ko00540	ko00550	ko00561	ko00562	ko00564	ko00591	ko00600	ko00601	ko00620	ko00621	ko00622	ko00623	ko00624	ko00625	ko00626	ko00627	ko00630	ko00633	ko00640	ko00643	ko00650	ko00660	ko00670	ko00680	ko00710	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00791	ko00830	ko00860	ko00900	ko00903	ko00906	ko00908	ko00910	ko00920	ko00930	ko00941	ko00960	ko00970	ko00983	ko01040	ko01051	ko01053	ko01055	ko01057	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03015	ko03018	ko03020	ko03022	ko03030	ko03040	ko03050	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko03450	ko04020	ko04075	ko04110	ko04112	ko04113	ko04122	ko04141	ko04142	ko04144	ko04146	ko04210	ko04510	ko04512	ko04621	ko04626	ko04910	ko04962	ko04974	ko05012	ko05100	ko05110	ko05111	ko05120	ko05130	ko05131	ko05142	ko05143	ko05144	ko05145	ko05146	ko05150	ko05322	ko05410
MS13	1.12663562827258	0.895725439935254	1.80175547517752	0.901541801827942	1.13260795622711	1.47588648685958	0.242090221482754	1.71659564140997	0.371363773642093	0.212448780962213	0	0.26293862980042	2.36644766820378	0.274319842227468	0.069075998254941	0.46824380763309	0	0	0.866280487192354	1.14736856218069	1.85494884563554	0	1.08015233557383	1.33038013011666	0.365313772973593	0.0771856585271072	2.19777795830052	1.6351683140585	0.166469567062502	0.051142951042981	0.198476276978395	0.774063368832906	1.37082105214573	0.272258481094744	0.302686437453111	0.0564001302588075	0.152733615752367	0	0	0.145775786586882	1.20310120526903	0.447685786743397	0.658860904397807	0.227261853545353	1.07121650434734	0	1.99759677930585	0.186247288856474	1.58724901514602	0.464066902877436	1.35116070022328	0.0417903452854363	2.57534226172887	0	0	1.34312682437994	2.12647422576004	0	0	1.00396754602082	0	0.537879004361832	1.79759464181969	0.540201230724916	0.186276731314172	0.584190241185313	0	0.739937842758758	0	1.2149492716063	0.274655843534649	0	0	0	0	0	0.116911282393266	0.761323301395358	0.257588349713311	0.678592086647807	0	0.601114664746919	1.73905680695647	1.72483480339513	0.51679769334745	1.56977853964827	1.07851028073037	1.57640735054626	0.873771599827958	1.12480441820872	1.0851240273848	1.71181112595269	1.41996895854689	0.796054407325523	1.15998959298378	0.0359834773167961	0	0.70831170206709	1.24357582460152	0	0.00476116758211501	0.644768533203818	0.669910115827567	0.895030472325333	0.00184212095928051	0.000210529401818044	0.381849918646441	1.5204273127856	0	0.355155967138937	5.02843841019313	0.0392639115184465	2.66948115649614	0	0.669955521034518	0.338376068608219	0.83657482717138	0.377357904885713	0.417911401575706	0.0522970554530386	1.46521238479205	0.0610969323271201	0	0.601943291286403	1.11220978694839	0	1.15731835558914	0	0.00643197662004261	1.3689331965928	0.763653637191073	0.825177837225225	0.79823969196354	1.64445669232704	1.47460222475826	0.0139607903178528	0	0.000132390327869173	0	1.48731705300539	0	1.04572800275072	0.0530884309629323	0	2.5510373196215e-05	0.238652566051985	0.0260585971252592	0	0	0.0900694338795139	0.195060461177814	0.11346838269746	1.86226803908045e-06	0.0638543210450615	0.000196616299283967	0.000334717285460538	0	0	0.146573825854408	0	3.09334735923772e-05	0	0.00888245883140863	0	0	0.0179623588220212	0.00843503868313993	0	0.00305371772625191
MS14	1.08478440448792	0.951760616084781	1.76913028671381	0.93308730464509	1.03440863686077	1.26043036844208	0.214621906401169	1.75066017904142	0.337426919327034	0.212646091355241	0.00106281697729463	0.187954140659447	1.69158726593503	0.268515827149656	0.0624304839653905	0.479721634848018	0.560037599270787	0.000110926755621096	0.874670254012205	1.17247276077224	1.96736004838692	0	1.12428239794235	1.33957374169486	0.303548521179341	0.0898435588748838	2.30163337537497	1.73026141893628	0.1538530620968	0.0328035374891596	0.176051021895575	0.816720251058712	1.41447433907549	0.237284696817635	0.348814695257009	0.0465212170743136	0.164534499578924	0	0	0.13728610880178	1.30001455724799	0	0.649572868426576	0.201854581934643	1.00855156777164	0	2.12722083577959	0.0634646356202535	1.61133924579917	0.4341610570584	1.2115136526027	0.0442036566387235	2.48005861745421	0	0	1.2082966592922	1.86493995136193	0	0	1.00155723279586	0	0.639210496723499	1.92019983630973	0.49563030808127	0.204693342298059	0.554019876161848	0.305376921154653	0.660181742490382	0	1.19175340521967	0.328849799131367	0	0	0	0	0	0.0954214229642755	0.733476705429031	0.223988417665127	0.618871699265545	0	0.623564573647824	1.74424073961114	1.81482323084713	0.54791880011684	1.61464442865355	1.11639394938057	1.71835730054307	0.926985376342662	1.13527454898692	1.14816615224695	1.79729790902899	1.54949117906661	0.738924910847303	1.14770512370344	0.0319294901182432	0.0478875888159236	0.696235943502103	1.30484888500977	0	0.000677713538570357	0.681014585868661	0.667084400015331	0.833708797304978	0.00386640753055112	0.000575881798144699	0	1.62507768394005	0	0.369481175238052	5.28118240231797	0.0377523994992115	2.21884193582797	0	0.632810132875489	0.344565233895778	0.983474430932837	0.590571920830567	0.236225926077374	0.0565094779904939	1.58531876848948	0.0591478486547963	0	0.637847138978604	1.20989041239504	0	1.18236539340358	5.82365467010756e-06	0.00352599642729073	1.48835794653262	0.766559962311792	0.840042884907535	0.805798471259159	1.6789902451193	1.52457190308922	0.00437550587547415	0	0	0	1.50106980053435	0	1.08451697344175	0.0552490174820296	0	2.49995146853023e-05	0.228543404039621	0.0301455785583333	0	0	0.080168041945056	0.212597694011764	0.101958306097062	0	0.0702951924179497	0	0.00209257441999733	0	0	0.151650713046802	0	0.00197539618808902	0	0.00565422945739017	0	0	0.00666379400725124	0.00135491149511704	0	0.000340428374750849
MS15	1.11554382502961	0.98975424377241	1.6668180920759	0.830400140151827	1.1087937812616	1.21166574319334	0.295588464863558	1.53559029798436	0.338716911969022	0.33421593784776	0.00196311421096592	0.156931957912636	1.41220340974093	0.322082282387684	0.0575857659608767	0.448783697598159	0	0	0.860104410281896	1.14086614516594	1.77836811160634	0	1.11235291400207	1.34991729196026	0.361354734274067	0.0885422185934889	2.32870688575412	1.65816642957069	0.152699515638551	0.0168885483117469	0.18245871834252	0.749063379723413	1.34025676637388	0.24250321639966	0.325534250061592	0.0332665727453636	0.160466530048439	0.311232073130586	0	0.151715197691448	1.27708229463251	0.397600382317358	0.624380801689235	0.18778292332984	1.03696624560672	0.810041383648906	2.1645791546614	0.134143502993898	1.53347631691615	0.39787698036514	1.10967823947727	0.0588360655493482	2.06672023418389	0	0	1.20041133340004	1.84089786945616	0	0	0.937867521188257	0	0.586262411673825	1.82317978353471	0.466392075596705	0.20974453832483	0.537121261750921	0.293147584126193	0.549262498221605	8.2840662321341e-05	1.15217862341195	0.276481633111996	0	0	0	0.384929983062821	0	0.0975618440523433	0.663818215626918	0.332872739926908	0.683741008457566	0.0396197548481736	0.649076229687591	1.86594519787931	1.68086131844414	0.643681194023122	1.54532973476903	1.11667541328892	1.66395779029834	0.767511846643807	1.14450362210427	1.12526690116194	1.75463841478448	1.37701519250678	0.767735321138849	1.0618674624492	0.0140601430911545	0.0379825163415824	0.651298718190222	1.29610710080046	0	0.00200738409340175	0.61810043035189	0.615431875648965	0.840182173001015	0.0342667752528207	0.00120481388263601	0.427395326015994	1.64238550872372	1.27583001398694	0.335708806516763	4.52385047024404	0.0570161520074373	2.45617729594127	0	0.632222068055591	0.312539372064228	0.842110076524217	0.547700165632947	0.506254751944357	0.10233794928383	1.56522709296198	0.0760033725010603	0.0165357349830241	0.603560826694774	1.11721206951534	0.068686899160254	1.16573538069855	7.32122520076764e-05	0.0247728562807999	1.38535580975355	0.706257681435081	0.871120231547327	0.798148841944542	1.61297027255987	1.42613294993432	0.0430710866836652	0	3.5425283229521e-06	0	1.40391900799049	0.000454145045945813	1.04724866379169	0.0623851816214458	0	4.51492667710732e-05	0.212742985785056	0.0303762661684567	0	0	0.073768601539093	0.177127134774779	0.0956547866051831	4.16768037994363e-06	0.0592313711321382	0.000608444776871947	0.0147791061153268	0.00624134448365442	0.162168360210859	0.149905008571584	0.00173149461982943	0.0134235654440337	0	0.0110311183062663	0	0	0.0101331751826555	0.00394198596363502	3.08045941126269e-06	0.000132844812110704
MS16	1.23236181621202	1.05435575816485	1.78699794223424	0.864864415622961	1.09628396033276	1.46315683860257	0.435980801702819	1.31226990493602	0.423300818105713	0.319255802091376	0	0.217256638191746	1.95530974372572	0.710968899597767	0.0708433041980271	0.428800751110281	0	0	0.933787981772293	1.14561468110379	1.66114890560882	0	1.10462660409278	1.4246799488013	0.452337250657693	0.224147831910109	2.0558357396728	1.59396922297561	0.18140425487126	0.0918597324594772	0.0872973338080764	0.766595531582666	1.19589257575006	0.30222740730336	0.32962475634153	0.183845805598136	0.211509556705488	0	0	0.175454268568024	1.1679986350656	0	0.858936878868589	0.176440893412725	1.23291277364966	0	1.9455354307544	0.512284573082125	1.73403095226756	0.853261969540315	1.35032420122143	0.0585646583975052	2.03376360936003	0	0	1.23655462225037	1.52872662599153	0	0	0.837449018523419	0	1.29424605010536	1.65680413201044	0.578735254486499	0.226781113840835	0.673091249140018	0	0.690777938897759	0	1.15534680962173	0	0	0	0	0	0	0.139597255315397	0.832254571595305	0.422886639247033	0.71745434985882	0	0.829053519973014	1.82752742663608	1.67140345342714	0.457250205493776	1.44149441717608	1.13983333131845	1.63972945711637	0.862500037931287	1.09600961914582	1.02271879548372	1.68143292268718	1.56365764873669	1.03312694956452	1.4211770001797	0	0	0.755317545765402	1.21814380791036	0	2.29852915159264e-05	0.599250148796686	0.815460802046957	0.920684049943706	0.134385684234008	0	0	1.55261924701284	0	0.340961582765552	3.70707821485934	0.19111732084303	1.92190858925399	0	0.922317612089231	0.440258500628159	0.65984739805228	0.483095713972717	0.826400855181665	0.066167078870911	1.51245662190676	0.0418419168216964	0	0.632001494278348	0.689108892824543	0	1.31654734752505	0	0.0154039576010758	1.40548449460158	0.868115201606256	0.970260972214342	0.755395285370085	1.74429539884738	1.58329327661121	0	0	0	0	1.40886864529256	3.18669866842165e-05	1.06216867266738	0.034495221359287	0	4.7129711845601e-05	0.26199380235584	0.0359796146715709	0	0	0.0498131487118775	0.182037451655807	0.0879449845936177	0	0.0465713551751589	0	0.127755462370694	0	0.168412147026081	0.12857326509303	0	0.126158512184173	0.0171756211082123	0	0	0	0.0252073895664748	0.0425060997782911	0	0.00947583617831791
MS17	1.11886693392837	0.892892050142193	1.78277561845174	0.920445632924716	1.12293096922615	1.31663338956988	0.251571034949847	1.71043199472833	0.339689253026485	0.210156052390165	6.30010135203583e-05	0.212035307277738	1.90815425921962	0.270685423228595	0.0643775093060747	0.464479984767453	0	0	0.868413262882112	1.14581008737274	1.87454097124138	0	1.0972928814057	1.33471249080941	0.328705780333354	0.0921156570807655	2.25835078347021	1.66984195532939	0.154836298964432	0.0417292552554053	0.202987630499795	0.793632335985839	1.38519811822667	0.247581393810748	0.335963821392812	0.0534614031188487	0.166441389858635	0	0.00625712985781801	0.136219297131366	1.26558238484574	0.457816792073564	0.661253783816997	0.219133481484884	1.0664973712454	0	2.06239313954369	0.129088208076102	1.55032185543685	0.450927709098841	1.23683381272661	0.0469520917654746	2.30311410213424	0	0.000143067995017846	1.25267319141181	1.84921760305487	0	0	0.895939435203358	0	0.645786556401239	1.84127911499207	0.513637925490024	0.204182074977082	0.558678262114197	0.315748339899719	0.652338041846047	0	1.19211363762506	0.308022298333122	0.192037022216565	0	0	0	0	0.106214755917592	0.744849353157362	0.213360682577269	0.628219890079435	0.0317792622584086	0.622507439322489	1.73262665685404	1.78605138979659	0.524174647486155	1.60038366323256	1.06605747122453	1.69666379120164	0.90425458600386	1.14897661539412	1.1008705243811	1.77402180065175	1.60566167320267	0.663648895340733	1.15487411659542	0	0	0.695222054419673	1.26245442473256	0.123595994969699	0.00015648512799599	0.667870525299435	0.653212428467369	0.907065803978347	0.00787568874288241	0.000269785362033653	0.404732817654286	1.57198004631752	0	0.370783218453298	5.33277857868161	0.0412416744188132	2.33337318746336	0	0.672033082345064	0.340657928400463	0.873969711751531	0.454065251185872	0.370549043755067	0.0546724622312952	1.51840285775934	0.0584832606823587	0	0.628945085415112	1.12523039396391	0	1.16677991808535	4.36016746721052e-05	0.00375154940364297	1.43071232442191	0.754233302299453	0.852479835809569	0.775989597983853	1.64098231403061	1.50477378838186	0.00279186973134826	0	4.97950943698474e-05	0	1.46909304259649	0	1.08292063567365	0.051846585476664	0	0.000247747559074382	0.225637918970866	0.0262662949360022	0	0	0.0812278760856323	0.201127778681868	0.104781930471547	0	0.0702293481993844	0	0.00414250592535309	0	0.149204736077612	0.146986714994035	0	0.00289657968051293	0	0.00588284240910603	0	0	0.0104128869619271	0.00752803970840872	0	0.000167970431744636
MS18	1.26232952242016	0.92303396001913	1.88072622600894	0.863679175609825	1.05517509749164	1.36084179637481	0.31288839800701	1.50646029836025	0.394730479883272	0.29372193658477	0.0058445674358907	0.261694394724195	2.35524955251776	0.338946707081526	0.0511619632687929	0.451304926454835	0.551389714268691	0.000128606606806603	0.941385756463727	1.2323405166053	1.85440107443644	0	1.15578144291619	1.38776045146082	0.3491117308766	0.0932418797921477	2.34062044869279	1.78294714604894	0.151341501160582	0.0536863457366409	0.125215391248589	0.735365924114454	1.30243279867706	0.277715767028069	0.293587354098854	0.061295516386612	0.182957607563046	0	0	0.170616139014114	1.17708066270777	0	0.725841542089718	0.188469525972518	1.09394281767691	0	2.24230015705682	0.158443339585735	1.85145993660293	0.472968589932211	1.25634251914828	0.0385996179536586	1.84381051610399	0	0	1.23922256282656	1.82389245846988	0	0	0.646346342119995	0	0.597477417681639	1.90909953520983	0.521297770218634	0.225264239633342	0.562610664826306	0.265935085945963	0.567685606118544	0.00111838283842203	1.15983836631365	0.338154594876465	0	0	0	0	0	0.130015626149384	0.650657272116121	0.260737195397965	0.673654949118399	0	0.65979253260562	1.77716064449602	1.83866382036306	0.554114216064043	1.68516879412899	1.08685011729054	1.55565947976837	0.75476575070921	1.13060350810955	1.24584046679601	1.79736391452031	1.16477539277005	0.785906815713531	1.15904088043794	0.0182541002536122	0.0525235544598075	0.522321949282644	1.31270422503417	0	0.00464437701106455	0.677704671910694	0.629693374830138	0.816252745252792	0.014588811959624	0.00291454722675464	0.385988127618206	1.74852001344453	0	0.36722424819069	4.85121096946605	0.0436622595036631	2.28116997676066	0	0.721348150035641	0.30228773245207	0.534967220962155	0.25366581470879	0.576805938665383	0.0682444567898225	1.66733357966009	0.0489572749850766	0	0.648886597585657	0.997289304688274	0	1.29656316808495	0	0.0177009511808676	1.44456326166836	0.781370053641556	0.925275290360316	0.883102159723693	1.75098257222746	1.61598108146109	0.00848510221101802	0	0.000158566100437686	0	1.54152931249037	0.0012445904373709	0.90987990550313	0.0475337846985445	0	0.000205980255575575	0.246246172686992	0.0253322578541041	0	0	0.0699416890981403	0.1768921180904	0.0901850388355765	0	0.061971443775501	0.000420016204356871	0.00216655853576525	0	0.155746780557517	0.133481239289784	0	0.00125689622277219	0	0.0241779884935552	0	0	0.0126956794263612	0.0461774322181614	0	0.000483142024024608
MS19	1.16180599785518	1.01607612989531	1.66906989582129	0.679346026965436	1.01688333493984	1.00081039319339	0.19268830783455	1.69840747877544	0.34516694047078	0.624187062271371	0.00592470682830912	0.11457970266642	1.03121732399778	0.326734163849573	0.0221538594952225	0.462597214500783	0	0	0.937338073873142	1.26422700632563	1.73779696974418	0	1.18738810785432	1.4207307939517	0.483872143471224	0.0849148154975135	2.51768781306754	1.80438619599419	0.197572450915964	0.0349732024882841	0.134981127363957	0.751199577122649	1.38984872850083	0.24136875585173	0.302030473396584	0.0548660648415985	0.179675256880187	0	0	0.213028547861798	1.37856366715348	0.388568084573277	0.640582312180051	0.141323538123289	1.09675771032524	0	2.42873325838667	0.191917127348011	1.60116961237622	0.37563848197361	1.00568156334773	0.0814377993414781	1.16123085767801	0	1.14586590593699e-05	1.15651346911978	1.75846494247969	0	0	0.423390519754987	0	0.643143938382745	1.97299945520022	0.477461484358195	0.18580146912814	0.570012453022722	0.276161933565338	0.335886194840292	0	1.21753526276214	0.187444125197595	0	0	0	0	0	0.0953536152276252	0.626906575774699	0.357959987939161	0.77781494538602	0	0.699540971743947	1.9868945649148	1.71135757706568	0.680060735210512	1.56815628301865	1.18378954125318	1.75134460176534	0.795793525458995	1.17209177578755	1.16341720404336	1.88619623577815	1.27584477574123	0.837404418801692	1.03321239590105	0.0354884410928886	0.0174308134893272	0.732591787648206	1.45602576687142	0	0.0189493563663659	0.614261399914259	0.566338385822567	0.822208693550826	0.0362551972638464	0.0030480033097924	0.431885492137474	1.87537676733863	0	0.34485435636819	5.14312979855082	0.0368896882817804	2.49421359370155	0	0.64686353580896	0.316035523767836	1.12582423085991	0.778824984514253	0.51258598835649	0.129924349504438	1.76546685556544	0.0942502781347871	0.026169455317701	0.661320887649971	1.231875870838	0.108673041083752	1.28868657515968	8.15474569725157e-05	0.0328456780351721	1.45958854184546	0.693719179816761	0.982606827603166	0.863696739325909	1.78080102537645	1.50537990541189	0.0480261047825841	0	0	0	1.47487044838728	0	1.1490822265314	0.0720917183751164	0	1.27871992401664e-05	0.19449544022296	0.0199585093806997	0	0	0.0786388864457109	0.197585519728818	0.10507652057914	0	0.0405170598707023	0.00422372203801563	0.00104516859905162	0.00989598443014834	0.165734969894545	0.166187911589397	0.000166753643679778	0.000886197906285137	0	0.0189170715944661	0	0	0.00438351002316196	0.00874196030619315	6.97483594918165e-06	0.000180896041308316
MS20	1.11528521172242	0.891999239228477	1.76031432803972	0.838789935237603	1.03590732820839	1.23897415216378	0.220569223256942	1.72641264426968	0.349245879708401	0.238428071412777	0.00287749837459294	0.149826011664361	1.34843410497925	0.243619779806311	0.0448418528861174	0.453554892553785	0.597714632755372	0.000141443852514553	0.896870736921158	1.18867120376902	1.89093236871052	0	1.13115061721607	1.39580321006728	0.280094589293078	0.0495517596441999	2.42201695351558	1.76889637458822	0.148485287650685	0.0174816940165976	0.239119496111819	0.799371523729338	1.3562191467051	0.243734938296008	0.284297315422747	0.0386436686732161	0.162485835636288	0	0	0.148502005317017	1.35262691521347	0.441938576707079	0.607661701150927	0.157035886129025	1.04187707565847	0	2.21824486371063	0.0992788507305794	1.61359382688356	0.433720265474977	1.25228343533112	0.0491392150743654	1.70722349854712	2.47526741900468e-06	0.0006335505893881	1.15853866296861	1.84707535138917	0	0	0.630652935264523	0	0.639358576505033	2.01259829310402	0.496384881155951	0.211075595153796	0.583154119689818	0	0.575527645440423	0	1.15935842825983	0.244681834546892	0	0	0	0	0	0.0909961796505339	0.681770231007908	0.262874975068473	0.625292804389515	0	0.630123687729379	1.92536854115429	1.80638271135245	0.528431604369368	1.65193294598767	1.05927193331879	1.87401374921695	0.886000554693806	1.19617256768944	1.18200507666791	1.86402895299542	1.35680248906942	0.538158203180053	1.19922825093949	0.0478814550833493	0	0.685707181577763	1.34415968485291	0	0.00184795699958045	0.682297872387387	0.619753825978173	0.817217686139649	0.00257569255429001	0.00205859740347223	0.422638710368814	1.71253783323563	0	0.395057878134727	5.2051173296877	0.032950244201078	2.47277606234745	0	0.707531970272007	0.352738649766306	1.10404819182571	0.630071954640322	0.268214549305323	0.0615242709467003	1.65042373762572	0.053704414532124	0	0.645524523375479	1.25564947586105	0	1.2444735397992	3.43787141528428e-07	0.0074192015438967	1.48583380664969	0.750460752423053	0.887015242442026	0.826351680756133	1.72062781599493	1.56100055489529	0.0108385772109667	0	0	0	1.55474782484154	0	1.07169073161881	0.0518480156038837	0	4.16131913919626e-05	0.227774249340663	0.0319187729864056	0	0	0.0801743242461314	0.210544726139123	0.107923129819763	0	0.0526905224948688	0	0.00025481502930087	0	0.14630235062353	0.15977129236678	0	0.000149993220858074	0	0.0113827234985779	0	0	0.0088851099153739	0.00214650690089869	0	0.00193515972560344
MS21	1.21654700987293	0.798468464883391	1.87423345195837	0.797762001698264	1.27443214154182	1.38101814664514	0.264970184916768	1.7406837099784	0.319158380264776	0.207914283362536	1.11360814410069e-05	0.194691658397094	1.75222492557385	0.183748018280645	0.0482177416804157	0.455168105287855	0	0	0.876616637409101	1.1532638527704	1.81947721833274	0	1.06011166744822	1.38461966193256	0.299332825420359	0.054740803215458	2.39017710537126	1.79028779371124	0.145292633031871	0.0342177363264495	0.351347611780506	0.768162454932709	1.41407071256183	0.2520785499063	0.306139778456004	0.0794795089955571	0.166245394059805	0	0	0.145456254545343	1.28321835327444	0.457809230510574	0.626145338614146	0.160894513081465	1.06642467924134	0	2.07399290703511	0.171574044826908	1.58579306049794	0.376960606375685	1.27916111950267	0.0508356479525032	1.77642259302205	0	0.000558615620347459	1.25046946294862	1.77720190353294	0	0.301251506112804	0.686550850060965	0	0.430467941032933	1.91925529384773	0.578004600362301	0.203771849524788	0.58114472401751	0.362609871403085	0.568197062659632	0	1.22050223268749	0.254618185495075	0	0	3.25497448038198e-05	0.525050912978063	0	0.0979884787017197	0.668352157636109	0.328807566718056	0.659808193205746	0.0527422442130122	0.64826314045388	1.92504611929788	1.75853516092541	0.564527289998848	1.63587544384533	0.981932605386914	1.66923109145218	0.832608426866829	1.09311614032439	1.08860988282791	1.80956675927632	1.39741673613743	0.455799675043996	1.05952051164133	0.0725442222895217	0.0353838420422926	0.716067665414282	1.26463278578604	0	0.000837971480144472	0.605342216239576	0.61072599101026	0.833402062882072	0.00145606323418775	0.00134204767809136	0.397307626307765	1.64154485313601	0	0.3994613152541	5.51628002951706	0.0202646132934587	2.28244700983203	0	0.753374081344328	0.348867420004484	0.961611936999042	0.373991963298656	0.644665024295899	0.0534561465924402	1.54111651586221	0.0621439232972649	0	0.597023011270958	1.20385827432086	0	1.18402613973907	2.05967551841948e-07	0.00284499597802462	1.40860624310207	0.706195690709252	0.886309371716223	0.779330508188329	1.67429957367776	1.49688625065088	0.0164648001628402	0	1.62650088428785e-05	0	1.50328960661152	0.000230376243806502	1.0820563577045	0.0469124687669017	0	9.99764625423606e-05	0.186025952651206	0.0199711909720704	0	0	0.0807781516724135	0.192169406985357	0.114212914022143	0	0.0392241802109789	0.00117238089603045	0.00204992210246387	0	0.144039046489857	0.168566051222649	0	0.000121206499718026	0	0.00424499124346257	0	0	0.0143865852000299	0.00726718918294774	0	0.00201854672684194
HC01	1.10196249679011	0.950052173347198	1.77913602601758	0.828365055728417	1.08027650881572	1.20455620367904	0.202307407260183	1.75358585937265	0.344738134296077	0.439938694179765	0	0.176039905986279	1.58435915387651	0.286743163372187	0.0411775932908373	0.458529204047124	0	0	0.877874409060153	1.19005348368743	1.80596498723517	0	1.10955219612258	1.35752938966299	0.392051680306489	0.084571444342187	2.31807820753247	1.71327760080284	0.170019212931616	0.00653832206390238	0.225029801163827	0.824336199022186	1.36715199855257	0.233792891477888	0.333363268371854	0.04217094939186	0.169484272693493	0	0	0	1.24691784494959	0	0.655113494624727	0.167418062454477	1.03328438504551	0	2.13005947623093	0.246357523321645	1.74812782859625	0.382792605082632	1.15602268654782	0.0496415423364677	1.83776347720531	0	0.000154293651583703	1.16630468964955	1.70400785894133	0	0	0.673968235101148	0	0.576627413330674	1.89551513166494	0.529152633594914	0.187610092493457	0.57324610438666	0.335560737185041	0.525060955607527	1.73085827097102e-05	1.23754450735342	0	0	0	0	0	0	0.115756364831922	0.65774298159745	0.259225526196878	0.691294853054324	0	0.687964096516066	1.61159110476441	1.85875832688209	0.558902361181717	1.62166582303616	1.19223972774219	1.70128429156066	0.86392538024351	1.12765355341008	1.11021523758423	1.76503624841277	1.37744633970128	0.9269657857187	1.05675126224746	0	0	0.732944927383332	1.37620407079549	0	0.00651143790779679	0.66727846417486	0.600893951669433	0.774962141225096	0.001614233040673	0.00241212408642522	0	1.66188362945287	1.44802693147389	0.360115485350124	5.33483318877505	0.0298307970798303	2.00288833419087	0	0.66288046453986	0.382448297504515	1.4508250306607	0.968935309034352	0.325107559970616	0.0546218233143535	1.61926013678092	0.0561257622665551	0	0.5985277820523	1.29368827095142	0	1.22779000903701	0	0.00131069242569281	1.46066014295261	0.758051165195996	0.861466330528815	0.807933931136403	1.74392153395179	1.52340161304972	0.00783152787574906	0	0	0	1.48352035707111	0	1.0507377801698	0.0579353477480099	0	4.7611144902942e-05	0.204382308284624	0.0289611672629894	0	0	0.0895488258734155	0.225098673992552	0.108744286418642	0	0.0533523325935581	0.000263697775879165	0.00017234522955813	0	0	0.158620350946962	0	8.81319531095781e-05	0	0.00306933289508878	0	0	0.0225691571745622	0.0118407227563368	0	0.000564423772383274
HC02	1.08818331494892	0.963653315841163	1.77105898055691	0.827407371231443	1.02092872062384	1.1637597156898	0.20142862036643	1.78235212915394	0.373785003028007	0.488021211670097	0.00357827011747094	0.148451669405119	1.33606502464607	0.315328050316331	0.0462706599341476	0.467140399504038	0	0	0.866435883511057	1.17107094158824	1.81139184310073	0	1.14508549384849	1.33025073281543	0.438971834624422	0	2.30471118412657	1.69538661253969	0.197622029561936	0.0081463980379002	0.23034537779264	0.809268535019551	1.34241969702885	0.228978919200591	0.309774542516408	0.0635751721977856	0.18158121257734	0	0	0.193561806382669	1.2710324064524	0.472312377386263	0.686007431318518	0.172376017451605	1.02844842792333	0	2.11254288532316	0.298636907054537	1.70563039692393	0.430295791042384	1.1006966618774	0.0489570015007783	1.8891649010151	0	0.00059435532451559	1.14315727881219	1.7506036702736	0	0	0.709534664043039	0	0.649645702696577	1.85811277391623	0.5017404812142	0.188905371401999	0.562322292212185	0.325815983570867	0.533464722101067	0.000135519320146844	1.24221307072274	0.185971157679496	0	0.214722010267344	0	0	0.208495769332842	0.109307410881068	0.720131238184483	0.244468667006171	0.708080771549523	0.0707274865891423	0.697784603593555	1.65792280670578	1.82294752324694	0.544598404631308	1.62168265118825	1.16850610037311	1.69498697491327	0.882063758733226	1.096871258816	1.09343101804444	1.78934665059733	1.42207142092921	0.925584607570433	1.10180730634564	0	0.0397027170641886	0.743257587010713	1.37519246268672	0	0.0118752290285326	0.645185124738452	0.62323645405197	0.814513370065988	0.0185820478357226	0.00185859008978263	0	1.64188454671353	0	0.386051805219381	5.37420757289549	0.0330339820064199	2.34041985079972	0	0.674260910514634	0.379023566279239	1.35633046018015	0.80996271926635	0.262549301059009	0.0540119146458954	1.59806720736625	0.0541235702398855	0	0.605223803061312	1.23039329621574	0	1.20946169493694	0	0.00115489388056736	1.46929034039755	0.776221009072704	0.873108244980218	0.786714954806499	1.68080439719671	1.50659078254677	0.00687869141773755	0	0	0	1.47841037597418	0	1.05493471766279	0.0552203240941304	0	2.16237219513918e-05	0.21579298117609	0.0319656484750493	0	0	0.0896180435510874	0.219325066810595	0.094776091334027	0	0.0535316181976459	0.00552516736759609	0.00018530471208471	5.97771159713955e-06	0.154804558122659	0.148477522723124	0	0.000136328847660803	0	0.00365297158672985	0	0	0.0152602847387201	0.00497464724371291	0	0.000360286116451596
